x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
34,0,160449,0,9,0,6,0,0,0,0,0,44,0,1
55,5,124137,9,15,0,0,0,0,0,0,2415,35,28,1
20,3,287681,1,10,1,7,2,0,0,0,0,36,0,0
41,0,154194,0,9,1,4,2,0,1,0,0,40,0,0
36,1,295127,0,9,0,10,0,0,0,0,0,84,0,0
60,0,240521,0,9,0,1,0,0,0,7298,0,40,0,1
61,1,244087,0,9,0,1,0,0,0,0,0,52,0,1
35,0,356250,9,15,0,4,0,2,0,0,0,35,13,0
42,4,293791,2,13,0,2,0,0,0,0,0,50,0,1
26,0,44308,2,13,1,11,1,0,0,0,0,40,0,0
44,2,210527,1,10,1,5,3,1,1,0,0,40,0,0
31,4,151763,3,14,1,3,1,0,0,0,0,25,0,0
39,4,267581,0,9,1,5,1,1,0,0,0,40,0,0
20,0,100188,1,10,1,11,2,0,1,0,0,24,0,0
32,5,111746,1,10,0,1,0,0,0,0,0,40,0,0
32,1,171091,0,9,0,4,0,0,0,0,0,40,0,0
61,0,355645,10,5,0,6,0,1,0,0,0,20,32,0
54,2,137678,1,10,2,3,3,0,1,0,0,40,0,0
23,0,70894,6,12,1,1,5,0,0,0,0,40,0,0
19,0,171306,0,9,1,4,2,0,0,0,0,3,0,0
31,0,100997,1,10,0,0,0,3,0,0,0,40,0,0
35,0,63921,13,3,0,9,0,0,0,0,0,40,1,0
29,0,32897,0,9,2,5,1,0,1,0,0,25,0,0
29,2,251854,0,9,1,12,1,1,1,0,0,40,0,0
25,0,345121,7,6,3,5,2,0,1,0,0,25,0,0
46,0,86220,2,13,2,4,1,0,1,0,0,40,0,0
35,0,172845,4,11,1,5,3,0,1,0,0,30,0,0
20,0,171398,7,6,1,4,1,4,0,0,0,40,0,0
24,1,174391,0,9,0,3,4,0,1,0,0,40,0,0
48,0,207058,0,9,2,3,3,0,1,0,0,37,0,0
37,0,291251,0,9,2,6,1,0,1,0,0,40,0,0
60,1,224377,0,9,0,4,0,0,0,0,0,40,0,0
39,0,105813,0,9,0,1,0,0,0,0,0,40,0,0
29,2,180916,1,10,3,3,3,0,1,0,0,38,0,0
31,1,122749,4,11,2,1,2,0,0,0,0,20,0,0
38,0,31069,4,11,0,1,0,0,0,4386,0,40,0,1
26,1,284343,6,12,1,1,1,0,0,0,0,40,0,0
64,0,319371,2,13,0,2,0,0,0,15024,0,40,0,1
46,0,174224,4,11,2,12,1,1,0,0,0,40,0,0
69,3,183958,0,9,0,7,0,0,0,0,0,8,0,0
39,0,127772,0,9,0,4,0,0,0,3103,0,44,0,1
48,0,80651,0,9,2,6,1,0,1,0,0,55,0,0
46,0,62793,0,9,2,4,5,0,1,0,0,40,0,0
42,0,191712,2,13,2,4,1,0,0,0,1590,40,0,0
39,1,237532,0,9,0,4,4,1,1,0,0,54,15,1
50,6,20179,3,14,0,11,0,0,0,0,0,40,0,1
24,0,311376,2,13,1,0,1,0,1,0,0,40,0,0
30,0,432565,4,11,0,11,5,0,1,0,0,40,5,1
39,5,329980,2,13,0,4,0,0,0,0,2415,60,0,1
29,1,125190,0,9,0,1,0,0,0,0,0,40,0,0
23,0,342946,5,7,1,8,2,0,1,0,0,38,0,0
21,3,219835,4,11,1,7,1,0,0,0,0,40,0,0
32,0,123429,7,6,3,1,1,0,0,0,0,40,0,0
69,5,69209,2,13,0,6,0,0,0,3818,0,30,0,0
55,0,66356,0,9,3,9,3,0,0,0,0,40,0,0
41,0,195897,1,10,0,4,0,0,0,0,0,50,0,0
44,5,153132,2,13,0,2,0,0,0,7688,0,52,0,1
18,0,230875,5,7,1,3,1,0,0,0,0,40,0,0
74,1,92298,2,13,0,2,0,0,0,0,0,10,0,0
40,0,185145,12,16,0,0,0,0,0,0,0,40,0,1
27,0,297296,0,9,0,1,0,0,0,0,0,40,0,0
75,3,164849,10,5,0,7,0,1,0,1409,0,5,0,0
55,0,145214,0,9,2,3,1,0,1,0,0,40,0,0
52,1,242341,8,4,0,1,0,3,0,0,0,40,0,0
54,0,240542,1,10,2,4,3,0,1,0,0,48,0,0
36,0,104772,0,9,2,1,3,0,0,0,0,48,0,0
76,3,152802,1,10,0,7,0,0,0,0,0,8,0,0
26,0,181666,0,9,1,9,2,0,1,0,0,40,0,0
18,0,415520,5,7,1,1,2,0,0,0,0,20,0,0
38,0,258761,0,9,2,2,1,0,0,0,0,50,0,0
50,0,88842,2,13,0,8,0,0,0,7298,0,40,0,1
19,3,356717,1,10,1,7,2,0,1,0,0,25,0,0
32,0,158438,1,10,0,2,0,0,0,0,0,60,0,1
57,0,206206,2,13,0,4,0,0,0,0,0,40,0,1
20,0,51816,0,9,1,12,2,1,0,0,0,40,0,0
27,0,253814,1,10,1,3,1,0,1,0,0,40,0,0
31,1,161745,2,13,5,2,1,0,0,0,1980,60,0,0
60,0,162947,13,3,2,6,1,0,1,0,0,40,6,0
52,0,163027,0,9,2,1,3,0,1,0,0,50,0,0
61,0,146788,8,4,0,8,0,0,0,0,0,40,0,0
57,1,73309,0,9,4,1,1,0,0,0,0,55,0,1
19,3,143867,1,10,1,7,2,0,0,0,0,40,0,0
59,1,104216,9,15,0,4,0,0,0,0,0,25,0,0
34,1,345705,0,9,1,1,1,0,0,0,0,45,0,1
31,0,133770,6,12,0,1,1,2,0,0,0,50,0,1
42,0,209392,0,9,2,12,1,1,0,0,0,35,0,0
70,0,262345,1,10,1,3,1,0,1,0,0,6,0,0
47,0,277545,2,13,0,3,0,2,0,0,0,40,2,1
47,3,174525,0,9,0,7,0,0,0,3942,0,40,2,0
29,0,490332,1,10,0,8,0,0,0,0,0,45,0,1
27,0,211570,5,7,1,9,5,1,0,0,0,40,0,0
25,0,374918,11,8,0,5,4,0,1,0,0,40,0,0
51,0,106728,2,13,0,2,0,0,0,5178,0,60,0,1
28,0,173649,0,9,1,5,2,1,1,0,0,40,2,0
35,0,174597,2,13,0,1,0,0,0,0,0,40,0,0
36,1,233533,1,10,0,1,0,0,0,0,0,60,0,1
54,3,169785,3,14,1,7,1,0,1,0,0,40,0,0
46,0,133169,4,11,0,1,0,0,0,0,0,40,0,0
52,0,198824,4,11,3,5,3,0,1,0,0,35,0,0
65,0,174056,8,4,0,6,0,0,0,0,0,40,0,0
43,0,188696,4,11,2,6,1,0,0,0,0,40,0,0
41,2,90692,0,9,2,0,3,2,1,0,0,40,0,0
34,0,271933,2,13,1,2,5,0,1,0,1741,45,0,0
47,1,102359,2,13,0,2,0,0,0,0,0,30,0,0
49,6,213668,3,14,1,2,1,0,0,0,0,56,0,1
21,0,294789,1,10,1,5,1,0,1,0,0,25,0,0
20,0,157599,1,10,1,5,1,0,1,0,0,25,0,0
18,2,134935,11,8,1,12,2,0,0,0,0,40,0,0
27,0,466224,1,10,1,4,1,1,0,0,0,40,0,0
34,1,111985,0,9,0,1,0,0,0,0,0,50,0,0
38,0,264627,1,10,2,3,3,0,1,0,0,40,0,0
24,0,213427,0,9,1,3,1,0,0,0,0,40,0,0
34,0,279015,1,10,1,4,1,0,0,0,0,65,0,0
47,0,165937,0,9,0,6,0,0,0,0,0,50,0,1
27,6,188343,0,9,3,2,3,1,1,0,0,40,0,0
63,0,158609,4,11,4,3,3,0,1,0,0,8,0,0
34,0,193036,1,10,0,3,0,1,0,0,0,40,0,1
25,0,198632,1,10,5,4,1,0,0,0,0,50,0,0
54,0,175912,0,9,4,6,3,0,0,914,0,40,0,0
19,3,192773,1,10,1,7,2,0,1,0,0,35,0,0
35,0,101387,0,9,2,4,1,0,1,0,0,50,0,0
24,0,60783,1,10,0,8,0,0,0,0,0,70,0,1
26,0,183224,1,10,1,3,2,2,1,0,0,35,0,0
59,2,100776,4,11,2,3,1,0,1,0,0,40,0,0
43,0,57600,12,16,5,0,1,0,1,0,0,40,2,0
20,0,174063,1,10,1,5,2,0,1,0,0,40,0,0
41,0,306495,0,9,0,10,0,0,0,0,0,40,0,0
51,0,249741,1,10,0,4,0,0,0,0,0,40,0,0
27,0,93021,0,9,1,3,3,4,1,0,0,40,0,0
36,0,49626,0,9,0,2,0,0,0,0,0,40,0,0
25,0,63062,1,10,1,10,2,0,0,0,0,60,0,0
55,0,320835,2,13,0,4,0,0,0,0,0,50,0,1
22,2,123727,1,10,1,0,1,0,1,0,0,21,0,0
58,4,110517,12,16,0,0,0,2,0,4064,0,40,8,0
43,0,149670,1,10,0,3,4,0,1,4064,0,15,0,0
39,0,172425,4,11,0,3,4,0,1,0,0,20,0,1
40,0,216116,10,5,1,6,3,1,1,0,0,40,22,0
46,0,174209,0,9,2,2,1,0,0,0,0,45,0,0
54,6,175083,0,9,1,3,3,0,1,0,0,20,0,0
19,0,129059,1,10,1,4,2,1,0,0,0,30,0,0
24,0,121313,0,9,0,3,0,0,0,0,0,40,0,0
53,3,181317,0,9,0,7,0,0,0,0,0,40,0,0
24,4,166851,3,14,1,0,1,0,0,0,0,13,0,0
29,1,29616,0,9,1,10,2,0,0,0,0,65,0,0
56,5,105582,1,10,0,2,0,0,0,7688,0,50,0,1
54,3,124993,0,9,0,7,0,0,0,0,0,40,0,1
21,3,148509,1,10,1,7,1,0,1,0,0,30,0,0
34,0,230246,10,5,3,1,1,0,0,0,0,40,2,0
56,0,117881,5,7,2,6,1,0,1,0,0,40,0,0
34,0,203408,2,13,0,0,0,0,0,7688,0,50,0,1
19,0,446219,7,6,1,4,3,1,1,0,0,40,0,0
32,5,110331,0,9,0,4,0,0,0,0,0,65,0,1
48,0,207946,0,9,2,3,3,0,1,0,0,52,0,0
67,3,45537,3,14,0,7,0,1,0,0,0,40,0,1
47,0,188330,0,9,0,8,0,0,0,0,0,25,0,0
52,0,147629,0,9,0,8,0,0,0,0,0,60,0,1
40,0,153799,14,2,5,6,3,0,1,0,0,40,15,0
28,0,203776,7,6,0,1,0,0,0,0,0,50,0,0
41,0,168071,2,13,0,2,0,0,0,7298,0,50,0,1
57,0,348430,14,2,2,1,3,0,0,0,0,40,24,0
51,0,103407,0,9,2,3,1,0,1,0,0,40,0,0
26,3,152046,5,7,1,7,1,0,1,0,0,35,4,0
36,0,153205,2,13,0,0,0,2,0,0,0,45,2,0
33,0,326104,1,10,0,2,0,0,0,0,0,50,0,1
46,0,238162,2,13,0,1,0,0,0,0,0,45,0,1
50,0,221336,0,9,2,3,5,2,1,0,0,40,3,0
33,0,180656,1,10,5,1,1,0,0,0,0,40,2,0
77,1,145329,0,9,1,6,1,0,0,401,0,20,0,0
39,0,315776,3,14,1,2,1,1,0,8614,0,52,0,1
67,3,150516,0,9,4,7,3,0,0,0,0,3,0,0
35,0,325802,6,12,2,9,3,0,1,0,0,24,0,0
23,0,133985,7,6,1,1,2,1,1,0,0,40,0,0
37,0,269329,4,11,2,0,1,0,1,8614,0,45,0,1
41,0,183203,0,9,0,8,0,0,0,0,0,50,0,1
60,0,76127,6,12,0,3,0,0,0,0,0,35,0,1
32,0,195891,2,13,1,3,1,0,0,0,0,55,0,0
56,6,162137,0,9,0,8,0,3,0,0,0,40,0,0
45,4,37672,4,11,2,11,3,0,1,0,0,40,0,0
24,0,161708,0,9,2,2,1,0,1,0,0,45,0,1
18,0,80616,7,6,1,9,2,0,0,0,0,27,0,0
31,0,209276,0,9,0,5,0,4,0,0,0,40,0,0
21,3,34443,1,10,1,7,2,0,0,0,0,50,0,0
45,0,192835,2,13,0,2,0,0,0,0,1977,55,0,1
23,0,203240,1,10,1,5,1,0,1,0,0,40,0,0
45,4,102308,1,10,0,2,0,0,0,0,0,40,0,0
18,0,40829,5,7,1,4,5,3,1,0,0,25,0,0
25,0,60726,0,9,0,8,0,1,0,0,0,30,0,0
31,4,116677,0,9,0,4,0,0,0,0,0,40,0,0
19,0,57067,0,9,1,6,5,0,0,0,0,45,0,0
41,0,304906,2,13,0,2,0,0,0,0,0,40,0,1
74,0,101590,9,15,4,3,1,1,1,0,0,20,0,0
27,0,258102,13,3,1,8,1,0,0,0,0,40,1,0
23,0,241185,0,9,1,3,1,0,1,0,0,40,0,0
31,0,124827,4,11,0,4,0,0,0,0,0,40,0,1
40,5,76625,0,9,0,9,0,0,0,0,0,40,0,0
41,6,263339,0,9,0,8,0,0,0,0,0,40,0,1
25,0,135645,3,14,1,4,1,0,0,0,0,20,0,0
42,0,245626,0,9,0,1,0,3,0,0,0,60,0,0
24,0,210781,2,13,1,1,1,0,1,0,0,40,0,0
42,0,235786,6,12,0,1,0,0,0,0,0,50,0,1
45,1,160167,7,6,0,1,0,0,0,0,0,70,0,0
52,6,30731,0,9,0,2,0,0,0,7298,0,40,0,1
34,0,314375,4,11,2,1,1,0,0,0,0,40,0,0
32,0,81528,0,9,1,9,5,0,0,0,0,60,0,0
54,0,182854,0,9,0,1,0,0,0,0,0,45,0,0
42,6,296798,5,7,1,11,1,0,0,0,1340,40,0,0
32,0,194426,2,13,0,11,0,0,0,15024,0,40,0,1
40,3,70645,1,10,0,7,4,0,1,0,0,20,0,0
55,5,141807,2,13,0,4,0,0,0,0,0,60,0,1
66,3,112871,5,7,1,7,1,0,0,0,0,30,0,0
52,4,71344,3,14,0,0,0,0,0,0,0,40,0,0
21,4,341410,1,10,1,3,1,0,1,0,0,15,0,0
33,0,118941,2,13,0,2,4,0,1,0,0,40,0,1
52,3,159755,4,11,0,7,0,0,0,0,0,50,0,1
28,0,128509,13,3,1,6,1,0,1,0,0,40,2,0
27,1,229125,5,7,0,1,0,0,0,0,0,40,0,0
42,2,142756,2,13,2,0,1,0,1,0,0,50,0,0
27,5,243871,1,10,1,3,2,0,1,0,0,45,0,0
47,0,213140,4,11,0,1,0,0,0,7688,0,40,0,1
19,0,196857,0,9,1,5,1,0,1,0,0,40,0,0
46,0,138626,1,10,0,1,0,0,0,0,0,40,0,0
55,1,161334,0,9,4,5,1,0,1,0,0,25,25,0
50,0,273536,8,4,0,4,0,4,0,0,0,49,15,0
32,0,115631,1,10,1,3,1,0,1,4101,0,50,0,0
28,0,185957,0,9,0,3,4,0,1,0,0,40,0,0
23,0,334357,0,9,1,3,2,1,1,0,0,40,0,0
43,0,96102,3,14,5,2,1,0,0,0,0,50,0,0
34,0,213226,2,13,0,0,0,0,0,0,0,40,23,1
19,0,115248,1,10,1,3,1,2,0,0,0,40,16,0
37,0,185061,1,10,0,2,0,2,0,0,0,55,0,0
27,0,147638,2,13,1,3,5,2,1,0,0,40,31,0
18,0,280298,0,9,1,4,2,0,1,0,0,24,0,0
31,0,163516,1,10,4,3,3,0,1,0,0,40,0,0
49,0,277434,0,9,0,8,0,0,0,0,0,50,0,0
26,6,206983,9,15,0,0,0,0,0,0,0,60,20,0
48,0,108993,0,9,0,1,0,0,0,0,0,45,0,1
39,0,288551,0,9,0,1,0,1,0,0,0,40,0,0
41,0,176069,0,9,3,6,3,0,1,0,0,40,0,0
48,4,183486,4,11,2,0,3,0,1,0,0,56,0,1
40,0,163215,2,13,2,2,1,0,1,10520,0,40,0,1
70,0,94692,2,13,0,4,0,0,0,0,0,70,0,1
20,0,118462,0,9,1,9,2,0,0,0,0,43,0,0
38,0,407068,13,3,0,5,0,0,0,0,0,75,1,0
37,1,243587,1,10,3,5,2,0,1,0,0,40,9,0
49,0,23074,1,10,4,2,1,0,1,0,0,40,0,1
51,0,237735,0,9,0,9,0,0,0,3103,0,40,0,1
43,0,188291,14,2,1,4,2,0,0,0,0,40,0,0
38,0,284166,9,15,1,0,1,0,0,0,0,50,0,0
18,3,423460,5,7,1,7,2,0,0,0,0,36,0,0
23,0,287681,8,4,1,5,1,0,0,0,0,25,1,0
34,0,509364,0,9,0,1,0,0,0,0,0,40,0,0
62,3,139391,1,10,0,7,0,0,0,0,0,24,0,0
33,0,91964,1,10,1,3,3,0,0,0,0,40,0,0
31,0,117526,1,10,1,10,1,0,1,0,0,45,0,0
64,0,91343,1,10,4,11,3,0,1,0,0,40,0,0
26,2,336969,2,13,0,0,0,0,0,0,0,28,7,0
55,0,255364,1,10,0,0,0,0,0,0,0,40,0,0
61,2,167670,2,13,5,0,1,0,0,0,0,40,0,0
37,0,211494,0,9,0,11,0,0,0,0,0,40,0,1
78,2,136198,2,13,0,2,0,0,0,0,0,15,0,0
27,6,409815,1,10,1,3,3,1,1,0,0,40,0,0
49,0,188823,0,9,2,0,1,0,0,0,0,42,0,0
55,4,146326,3,14,0,0,0,0,0,7688,0,45,0,1
42,0,154374,2,13,0,8,0,0,0,0,0,58,0,0
22,3,216563,0,9,1,7,5,0,1,0,0,40,0,0
61,0,197286,10,5,0,1,0,0,0,0,0,40,0,0
64,1,100722,2,13,0,3,0,0,0,0,0,5,0,0
46,2,377622,0,9,0,5,0,0,0,0,0,40,0,0
24,0,145964,2,13,1,2,1,0,0,0,0,40,0,0
27,0,358636,1,10,0,1,0,0,0,2829,0,70,0,0
47,0,155489,0,9,0,8,0,0,0,7688,0,55,0,1
18,0,57413,1,10,2,5,2,0,0,0,0,15,0,0
48,0,320421,0,9,0,4,0,0,0,0,0,50,0,0
50,1,174752,0,9,2,10,1,0,0,0,0,40,0,0
40,4,229364,3,14,2,0,1,0,1,0,0,45,0,0
56,1,157486,7,6,2,4,2,0,0,0,0,40,0,0
34,0,92682,0,9,1,3,1,0,1,4865,0,40,0,0
56,6,101338,2,13,0,4,0,0,0,0,0,40,0,0
18,0,132652,5,7,1,5,2,0,0,0,0,20,0,0
21,0,34616,1,10,1,5,2,0,1,0,0,25,0,0
40,0,218903,0,9,2,11,3,0,1,0,0,40,0,0
27,2,204098,0,9,0,9,5,0,0,0,0,50,0,0
52,1,64045,9,15,0,0,0,0,0,99999,0,45,0,1
46,0,189763,0,9,2,4,1,0,1,0,0,30,0,0
23,0,26248,0,9,1,3,2,0,1,0,0,40,0,0
50,0,92079,1,10,0,11,0,0,0,0,0,45,0,1
19,0,280071,1,10,1,6,5,0,0,0,0,50,0,0
20,0,224059,0,9,1,5,1,0,0,0,0,40,0,0
39,0,185520,1,10,2,2,1,0,1,8614,0,40,0,1
24,0,265567,5,7,1,1,2,0,0,0,0,35,0,0
72,0,106890,4,11,4,3,1,0,1,0,0,40,0,0
42,4,39586,3,14,0,0,4,0,1,0,0,20,0,1
42,0,153132,2,13,2,4,3,0,0,0,0,45,2,0
51,0,209912,2,13,2,2,1,3,0,0,0,50,0,0
39,0,144169,0,9,0,4,0,0,0,0,0,50,0,1
40,2,50442,1,10,1,3,3,3,1,2977,0,35,0,0
34,0,89644,1,10,0,4,0,0,0,0,0,55,0,1
19,0,275889,5,7,1,9,2,0,0,0,0,40,1,0
26,0,231638,0,9,1,2,2,0,1,0,0,40,0,0
45,2,224474,2,13,2,0,3,0,1,4934,0,50,0,1
28,0,355259,3,14,1,0,1,0,1,0,0,40,0,1
30,6,68330,2,13,1,0,1,0,0,0,0,40,0,1
32,0,185410,0,9,1,3,1,0,1,0,0,40,0,0
19,0,87653,1,10,1,5,2,0,1,0,0,25,0,0
21,0,286853,0,9,1,5,2,0,0,0,0,35,0,0
54,0,96710,0,9,0,13,5,1,1,0,0,20,0,0
62,0,160143,9,15,0,0,0,0,0,0,0,30,0,1
25,0,186925,1,10,1,5,1,0,0,2597,0,48,0,0
49,5,109705,1,10,2,2,3,0,1,0,0,32,0,0
32,0,94235,0,9,0,1,0,0,0,0,0,40,0,1
26,0,225279,1,10,1,0,1,0,0,0,1602,40,2,0
37,2,297449,0,9,0,12,0,0,0,0,0,40,0,1
58,0,205896,0,9,2,4,5,0,1,0,0,40,0,0
37,0,93717,1,10,0,3,4,0,1,7298,0,45,0,1
41,0,194710,0,9,1,2,1,0,1,0,0,40,0,0
38,0,236391,2,13,0,2,0,0,0,7688,0,40,0,1
47,4,189123,0,9,0,5,0,0,0,0,0,40,0,0
42,0,358677,0,9,2,5,3,1,0,0,0,35,0,0
30,4,199539,0,9,0,3,0,0,0,0,1902,40,0,0
43,0,128170,1,10,0,4,0,0,0,7688,0,40,0,1
34,0,231238,0,9,0,6,0,1,0,0,0,40,0,0
57,0,296152,1,10,2,2,5,0,1,594,0,10,0,0
46,0,166003,5,7,0,6,0,0,0,0,0,40,0,0
32,0,281437,1,10,0,8,0,0,0,0,0,55,0,0
20,0,190231,10,5,1,6,2,0,1,0,0,11,25,0
47,0,122026,4,11,2,4,1,0,0,0,0,50,0,0
55,3,205527,0,9,2,7,1,0,0,0,0,20,0,0
53,1,174102,8,4,0,2,0,0,0,4386,0,50,28,1
43,0,125461,2,13,0,4,0,0,0,0,0,65,0,1
80,1,184335,8,4,0,10,0,0,0,0,0,30,0,0
24,0,211345,1,10,1,5,2,0,1,0,0,40,1,0
43,2,147328,3,14,0,2,0,0,0,0,1977,60,0,1
22,0,222993,0,9,1,9,2,0,0,0,0,40,0,0
40,0,225978,1,10,3,2,1,1,0,0,0,40,0,0
48,0,121124,0,9,0,2,0,0,0,0,0,50,0,1
56,3,656036,0,9,0,7,0,0,0,0,0,25,0,0
34,3,346762,5,7,2,7,2,0,0,0,0,84,0,0
51,0,234057,0,9,0,1,0,0,0,0,0,45,0,1
24,6,306515,0,9,1,3,1,0,1,0,0,40,0,0
19,0,116562,0,9,1,5,2,0,1,0,0,40,0,0
34,0,171159,1,10,2,3,3,0,1,0,0,30,0,0
24,0,199011,0,9,1,1,2,0,0,0,0,40,0,0
41,0,443508,2,13,0,8,0,0,0,0,0,48,5,1
24,0,29810,0,9,2,4,1,0,1,0,0,38,0,0
22,2,238831,1,10,1,12,2,0,0,0,0,40,0,0
32,6,566117,1,10,2,3,3,0,1,0,0,40,0,0
41,0,255044,2,13,2,2,1,0,1,0,0,55,0,0
20,0,436253,1,10,1,5,2,0,0,0,0,35,0,0
31,0,300687,0,9,1,5,1,1,0,0,0,40,0,0
55,0,144071,2,13,0,11,0,0,0,0,0,18,0,1
49,4,133917,12,16,0,0,0,1,0,0,1902,60,2,1
26,0,188767,2,13,1,4,2,0,0,0,0,40,0,0
27,1,300777,0,9,2,8,1,0,0,0,0,70,0,0
35,0,26987,0,9,3,3,1,0,1,0,0,40,0,0
40,0,174395,0,9,2,5,1,0,0,0,0,60,28,0
59,0,90290,1,10,0,0,0,0,0,0,0,34,0,0
61,0,183735,1,10,0,4,0,0,0,0,0,45,0,1
31,0,123273,0,9,1,4,2,1,1,0,0,40,0,0
43,6,186916,3,14,2,12,1,0,0,0,0,60,0,1
61,0,43554,13,3,1,9,1,1,0,0,2339,40,0,0
54,0,178251,6,12,4,3,3,0,1,0,0,30,0,0
30,0,255885,1,10,0,4,0,0,0,0,0,50,0,0
20,0,64292,1,10,1,4,1,0,1,0,0,50,0,0
27,4,194773,3,14,1,0,1,0,1,0,0,50,4,0
44,5,133060,1,10,2,6,1,0,0,0,0,60,0,0
64,0,258006,1,10,4,3,1,0,1,0,0,40,9,0
55,0,92215,0,9,2,3,1,0,1,0,0,40,0,0
34,0,33945,0,9,2,1,1,0,0,6849,0,55,0,0
61,0,153048,0,9,4,4,1,0,1,0,0,35,0,0
28,0,192200,2,13,0,0,0,0,0,0,0,40,2,0
34,0,355571,0,9,2,6,3,1,1,0,0,40,0,0
47,5,139268,9,15,0,0,0,0,0,0,1977,60,0,1
26,0,34402,2,13,1,3,1,0,0,0,0,45,0,0
35,0,25955,5,7,1,5,3,3,0,0,0,40,0,0
36,0,209609,2,13,0,0,0,0,0,0,0,38,0,0
47,0,168283,2,13,0,0,0,0,0,0,0,40,0,1
17,0,295488,5,7,1,5,2,1,1,0,0,25,0,0
35,0,190895,1,10,0,0,0,0,0,0,0,60,0,0
33,0,164190,3,14,1,0,2,0,0,0,0,20,0,0
25,0,216010,6,12,0,3,4,0,1,0,0,40,0,0
18,0,387568,7,6,1,4,2,0,0,0,0,10,0,0
47,4,188386,3,14,3,0,1,0,0,0,0,38,0,0
44,0,174491,0,9,4,5,3,1,1,0,0,30,0,0
41,0,31221,0,9,2,5,3,0,1,0,0,30,0,0
30,0,272451,2,13,1,3,1,0,1,0,0,40,0,0
53,1,152652,1,10,0,10,0,0,0,0,0,50,0,0
53,0,104413,0,9,4,5,3,1,1,0,0,20,0,0
40,0,105936,0,9,0,4,4,0,1,5013,0,20,0,0
24,0,379066,1,10,1,3,1,0,0,0,2205,24,0,0
27,0,214858,2,13,1,4,2,0,0,0,0,40,0,0
50,0,237735,13,3,0,8,0,0,0,0,0,37,1,0
36,0,158592,5,7,0,1,0,0,0,0,0,50,0,0
41,0,237321,14,2,0,6,0,0,0,0,0,40,1,1
41,0,23646,3,14,1,0,1,0,1,0,0,40,0,0
31,0,169240,0,9,1,5,1,0,1,0,0,40,0,0
32,6,454508,2,13,0,2,0,0,0,0,0,40,0,0
22,0,130356,1,10,1,6,2,0,0,0,0,48,0,0
22,0,427686,7,6,2,1,2,0,0,0,0,40,0,0
18,2,36411,11,8,1,0,2,0,0,0,0,30,0,0
39,0,548510,2,13,0,0,0,1,0,0,0,30,0,0
38,0,187264,0,9,0,2,4,0,1,0,0,55,0,0
35,4,140752,0,9,0,1,0,0,0,0,0,40,0,0
23,0,325596,1,10,1,6,1,0,0,0,0,40,0,0
54,1,175804,2,13,0,2,0,0,0,0,0,40,0,1
36,0,107302,3,14,0,0,0,0,0,0,0,60,0,1
63,2,41161,0,9,0,2,0,0,0,0,0,55,0,0
39,0,401832,1,10,0,2,0,0,0,0,0,48,0,0
57,1,353808,1,10,0,4,0,0,0,0,0,60,0,1
58,5,349910,9,15,0,0,0,0,0,0,1977,50,0,1
29,0,161478,2,13,1,3,1,2,1,0,0,40,18,0
17,0,400225,5,7,1,4,2,0,1,0,0,20,0,0
40,0,367533,0,9,2,1,1,0,0,0,0,40,0,0
69,1,69306,1,10,0,5,4,0,1,0,0,15,0,0
28,0,270366,7,6,2,4,1,0,1,0,0,40,0,0
38,0,103751,10,5,0,1,0,0,0,0,0,40,0,0
44,0,75227,9,15,1,0,1,0,0,14084,0,40,0,1
45,2,132563,9,15,2,0,3,1,1,0,1726,40,0,0
33,4,79580,2,13,0,3,0,1,0,0,0,40,0,0
41,2,344624,1,10,0,5,0,0,0,0,1485,40,0,1
37,5,186359,0,9,0,4,0,0,0,7688,0,60,0,1
50,0,121685,1,10,0,4,0,0,0,0,0,45,0,1
48,0,75104,2,13,0,0,0,0,0,0,0,50,0,0
26,3,188343,0,9,1,7,3,1,1,0,0,40,0,0
36,0,246449,1,10,0,2,0,0,0,0,0,60,0,1
21,0,85088,1,10,1,5,2,0,1,0,0,37,0,0
37,0,545483,6,12,0,10,0,0,0,0,0,40,0,0
20,4,243986,1,10,1,0,2,0,1,0,0,20,0,0
54,1,32778,0,9,0,4,4,0,1,0,0,30,0,0
28,0,369114,0,9,3,4,5,0,1,0,0,40,0,0
27,0,217200,1,10,1,0,1,0,0,0,0,40,0,0
33,0,149220,4,11,1,5,3,1,1,0,0,40,0,0
46,3,162034,0,9,0,7,0,0,0,0,0,40,0,0
28,3,157813,5,7,2,7,3,0,1,0,0,58,5,0
17,3,179715,7,6,1,7,2,0,0,0,0,40,0,0
40,1,335549,9,15,1,0,1,0,0,0,2444,45,0,1
47,0,102308,3,14,0,4,0,0,0,0,0,40,0,1
44,0,367749,14,2,1,6,1,0,1,0,0,40,7,0
25,0,98281,11,8,1,9,3,0,0,0,0,43,0,0
35,0,115792,2,13,0,0,0,0,0,0,0,55,0,0
29,0,277788,1,10,0,4,4,0,1,0,0,25,0,0
30,0,103435,0,9,2,6,3,0,0,0,0,40,0,0
30,0,37646,1,10,0,9,0,0,0,0,0,40,0,0
56,1,385632,8,4,2,5,3,0,1,0,0,40,0,0
25,1,210278,2,13,1,0,2,0,0,0,0,30,0,0
28,0,335357,0,9,1,9,2,1,0,0,0,40,0,0
43,1,272165,10,5,0,1,0,0,0,0,0,40,0,0
47,2,148995,0,9,0,12,0,0,0,0,0,60,0,1
46,1,113434,2,13,0,1,0,0,0,0,0,40,0,0
